"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory","API support","API support"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTexels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL"
"STG-2000","September 1995","NV1","?","PCI","2
4","12","75","1:1:1","12","12","12","0","0.6","EDO
VRAM","64","n/a","n/a"
"Riva128","April 1997","NV3","350","PCI","4","100","100","1:1:1","100","100","100","0","1.6","SDR","128","5.0","1.0"
"Riva128ZX","February 23, 1998","NV3","350","AGP 2x, PCI","8","100","100","1:1:1","100","100","100","0","1.6","SDR","128","5.0","1.0"
"Riva TNT","March 23, 1998","NV4","350","AGP 2x, PCI","8
16","90","110","2:2:2","180","180","180","0","1.76","SDR","128","5.0","1.2"
"Vanta","March 22, 1999","NV6","250","AGP 4x","16","100","125","2:2:2","200","200","200","0","1","SDR","64","6.0","1.2"
"Vanta LT","March, 2000","NV6","250","AGP 4x","8
16","80","100","2:2:2","160","160","160","0","0.8","SDR","64","6.0","1.2"
"Riva TNT2 M64","October, 1999","NV6","250","AGP 4x, PCI","8, 16
32","125","150","2:2:2","250","250","250","0","1.2","SDR","64","6.0","1.2"
"Riva TNT2","March 15, 1999","NV5","250","AGP 4x, PCI","16
32","125","150","2:2:2","250","250","250","0","2.4","SDR","128","6.0","1.2"
"Riva TNT2 Pro","October 12, 1999","NV5","220","AGP 4x","32","143","166","2:2:2","286","286","286","0","2.656","SDR","128","6.0","1.2"
"Riva TNT2 Ultra","March 15, 1999","NV5","250","AGP 4x","16
32","150","183","2:2:2","300","300","300","0","2.928","SDR","128","6.0","1.2"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce256","October 11, 1999","NV10","AGP 4x
PCI","32
64","120","166","4:4:4","480","480","480","0","2.656","SDR","128"
"GeForce256 DDR","February 1, 2000","NV10","AGP 4x
PCI","32
64","120","300","4:4:4","480","480","480","0","4.8","DDR","128"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce2 MX IGP + nForce 220/420","June 4, 2001","NV1A","FSB","Up to 32 system RAM","175","266","2:4:2","350","350","700","0","2.128
4.256","DDR","64
128"
"GeForce2 MX200","March 3, 2001","NV11","AGP 4x
PCI","32
64","175","166","2:4:2","350","350","700","0","1.328","SDR","64"
"GeForce2 MX","June 28, 2000","NV11","AGP 4x
PCI","32
64","175","166","2:4:2","350","350","700","0","2.656","SDR","128"
"GeForce2 MX400","March 3, 2001","NV11","AGP 4x
PCI","32
64","200","166 (SDR)
332 (DDR)","2:4:2","400","400","800","0","2.656","SDR
DDR","128 (SDR)
64 (DDR)"
"GeForce2 GTS","April 26, 2000","NV15","AGP 4x
PCI","32
64","200","332","4:8:4","800","800","1600","0","5.312","DDR","128"
"GeForce2 Pro","December 5, 2000","NV15","AGP 4x
PCI","32
64","200","400","4:8:4","800","800","1600","0","6.4","DDR","128"
"GeForce2 Ti","October 1, 2001","NV15","AGP 4x
PCI","32
64","250","400","4:8:4","1000","1000","2000","0","6.4","DDR","128"
"GeForce2 Ultra","August 14, 2000","NV16","AGP 4x
PCI","64","250","460","4:8:4","1000","1000","2000","0","7.36","DDR","128"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce3 Ti200","October 1, 2001","NV20","AGP 4x
PCI","64
128","175","400","4:1:8:4","700","700","1400","42.75","6.4","DDR","128"
"GeForce3","February 27, 2001","NV20","AGP 4x
PCI","64","200","460","4:1:8:4","800","800","1600","50","7.36","DDR","128"
"Quadro FX 4700X2","2xG92","65","PCIe 2.0 x16","2x1024","500","1250","1600","2x(128:64:16)","2x8","2x32","2x51.2","GDDR3","2x256","2x480","-","10.0","3.3","226",""
"Quadro VX 200","G92","65","PCIe 2.0 x16","512","450","1125","1600","112:56:16","8","28","51.2","GDDR3","256","420","-","10","3.3","75","2× Dual-link DVI, S-Video, optimised for Autodesk AutoCAD"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 380","G96","65","PCIe 2.0 x16","256","450","1100","1400","16:8:8","3.6","3.6","22.4","GDDR3","128","52.8","-","10.0","3.3","34","Two Dual Link DVI, no DisplayPort"
"Quadro FX 380 LP","GT218GL","40","PCIe 2.0 x16","512","589","1402","1600","16:8:4","2.356","4.712","12.8","GDDR3","64","67.296","-","10.1","3.3","28","DisplayPort, Dual Link DVI"
"Quadro FX 580","G96","65","PCIe 2.0 x16","512","450","1125","1600","32:16:8","3.6","7.2","25.6","GDDR3","128","108","-","10.0","3.3","40","Dual DisplayPort, Dual Link DVI"
"Quadro FX 1800","G100GL-U(G94)","65","PCIe 2.0 x16","768","550","1375","1600","64:32:12","6.6","17.6","38.4","GDDR3","192","264","-","10.0","3.3","59","Stereo DP Dual Link DVI, Dual DisplayPort, SLI"
"Quadro FX 3800","GT200GL","55","PCIe 2.0 x16","1024","602","1204","1600","192:64:16","9.632","38.528","51.2","GDDR3","256","693.504","86.688","10.0","3.3","108","Stereo DP Dual Link DVI, Dual DisplayPort, SLI"
"Quadro FX 4800","GT200GL","55","PCIe 2.0 x16","1536","602","1204","1600","192:64:24","14.448","38.528","76.8","GDDR3","384","693.504","86.688","10.0","3.3","150","Stereo DP Dual Link DVI, Dual DisplayPort, SLI"
"Quadro FX 5800","GT200GL","55","PCIe 2.0 x16","4096","648","1296","1600","240:80:32","20.736","51.840","102.4","GDDR3","512","933.12","116.64","10.1","3.3","189","Stereo DP two Dual Link DVI, DisplayPort, SLI"
"Quadro CX","GT200GL","55","PCIe 2.0 x16","1536","602","1204","1600","192:64:24","14.448","38.528","76.8","GDDR3","384","693.504","86.688","10.0","3.3","150","Display Port and dual-link DVI Output, optimised for Adobe Creative Suite 4"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro 400","GT216GL","40","PCIe 2.0 x16","512","450","1125","1540","48:16:4","1.8","7.2","12.3","DDR3","64","108","-","10.1","3.3","32","DisplayPort, Dual Link DVI"
"Quadro 600","GF108GL","40","PCIe 2.0 x16","1024","640","1280","1600","96:16:4","2.56","10.24","25.6","DDR3","128","245.76","-","11.0","4.5","40","DisplayPort, Dual Link DVI"
"Quadro 2000","GF106GL (GF106-875)","40","PCIe 2.0 x16","1024","625","1250","2600","192:32:16","10","20","41.6","GDDR5","128","480","-","11.0","4.5","62","Stereo DP Dual Link DVI, Dual DisplayPort"
"Quadro 4000","GF100","40","PCIe 2.0 x16","2048","475","950","2800","256:32:32","15.2","15.2","89.6","GDDR5","256","486.4","243","11.0","4.5","142",""
"Quadro 5000","GF100","40","PCIe 2.0 x16","2560","513","1026","3000","352:44:40","20.53","22.572","120","GDDR5","320","722.304","359","11.0","4.5","152",""
"Quadro 6000","GF100","40","PCIe 2.0 x16","6144","574","1148","3000","448:56:48","27.552","32.144","144","GDDR5","384","1028.608","515","11.0","4.5","204",""
"Quadro 7000","GF110","40","PCIe 2.0 x16","6144","651","1301","3696","512:64:48","31.248","41.7","177","GDDR5","384","1332","667","11.0","4.5","204",""
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro 410","GK107","28","PCIe 3.0 x16","512","706","706","1800","192:16:8
(1 SMX)","5.65","11.3","14.4","DDR3","64","271.10","","11.0","4.5","38",""
"Quadro K600","GK107","28","PCIe 2.0 x16","1024","876","876","891
(1782)","192:16:16
(1 SMX)","14.0","14.0","28.5","DDR3","128","336.38","","11.0","4.5","41","6.3"" Card"
"Quadro K2000","GK107","28","PCIe 2.0 x16","2048","954","954","1000
(4000)","384:32:16
(2 SMX)","15.2","30.5","64","GDDR5","128","732.67","","11.0","4.5","51","7.97"" Card"
"Quadro K2000D","GK107","28","PCIe 2.0 x16","2048","954","954","1000
(4000)","384:32:16
(2 SMX)","15.2","30.5","64","GDDR5","128","732.67","","11.0","4.5","51","7.97"" Card"
"Quadro K4000","GK106","28","PCIe 2.0 x16","3072","810.5","810.5","1404
(5616)","768:64:24
(4 SMX)","19.4","51.9","134.8","GDDR5","192","1244.93","","11.0","4.5","80","9.5"" Card"
"Quadro K5000","GK104","28","PCIe 2.0 x16","4096","706","706","1350
(5400)","1536:128:32
(8 SMX)","22.6","90.4","172.8","GDDR5","256","2168.83","723","11.0","4.5","122","10.5"" Card"
"Quadro K6000","GK110","28","PCIe 3.0 x16","12288","901.5","901.5","1502
(6008)","2880:240:48
(15 SMX)","54.1","216","288","GDDR5","384","5196","1732","11.0","4.5","225","10.5"" Card"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro K420","GK107","28","PCIe 3.0 x16","1024","780","780","1800","192:16:16
(1 SMX)","12.48","12.48","14.4","DDR3","128","299.52","","11.0","4.5","41",""
"Quadro K620","GM107","28","PCIe 2.0 x16","2048","1000","1000","900
(1800)","384:24:16
(3 SMM)","16.0","24.0","28.8","DDR3","128","768.0","","11.0","4.5","45","6.3"" Card"
"Quadro K2200","GM107","28","PCIe 2.0 x16","4096","1000","1000","1250
(5000)","640:40:16
(5 SMM)","16","40","80","GDDR5","128","1280.0","","11.0","4.5","68","7.97"" Card"
"Quadro K4200","GK104","28","PCIe 2.0 x16","4096","780","780","1350
(5400)","1344:112:32
(7 SMX)","24.96","87.36","172.8","GDDR5","256","2096.64","","11.0","4.5","105","9.5"" Card"
"Quadro K5200","GK110","28","PCIe 2.0 x16","8192","650","650","1500
(6000)","2304:192:32
(12 SMX)","20.8","124.8","192","GDDR5","256","2995.2","998.4","11.0","4.5","150","10.5"" Card"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","TDP (watts)","Notes"
"NVS 50","NV18","150","AGP 4x/PCI","64","250","250","200","0:2:4:2","0.5","1.0","1.6","DDR","32","","7","1.2","","DVI-I, S-Video"
"NVS 100","NV17","150","AGP 4x/PCI","64","","","333","0:2:4:2","","","5.328","DDR","128","","7","1.2","","2x DVI-I, VGA, S-Video"
"NVS 200","NV17","150","AGP 4x/PCI","64","250","250","250","0:2:4:2","0.5","1.0","8.0","DDR","128","","7","1.2","","LFH-60"
"NVS 210S","MCP51","90","Integrated","Up to 256 from system memory","425","","","1:2:2:1","0.425","0.850","","DDR","128","","9.0c","1.2","","DVI + VGA"
"NVS 280","NV34GL","150","PCI-Express ×16/AGP 8× / PCI","64","275","275","250","0:2:4:2/
1:2:2:2 *:4:4:4","0.55","1.1","8.0","DDR","128","","9.0","1.5","13","DMS-59"
"NVS 285","NV44","110","PCI-Express ×1/×16","128","275","275","275","3:4:4:2","0.55","1.1","8.8","DDR","128","","9.0","2.1","18","DMS-59"
"NVS 290","G86","80","PCI-Express ×1/×16","256","460","920","800","16:8:4","1.84","3.68","6.4","DDR2","64","44.16","10","3.3","21","DMS-59"
"NVS 295","G98","65","PCI-Express ×1/×16","256","550","1300","1400","8:8:4","2.2","4.4","11.2","GDDR3","64","31.2","10","3.3","23","2× DisplayPort or 2× DVI-D"
"NVS 300","GT218","40","PCI-Express ×1/×16","512","589","1402","1580","16:8:4","2.356","4.712","12.64","DDR3","64","67.3","10.1","3.3","17.5","DMS-59"
"NVS 310","GF119","40","PCI-Express ×16","512","","","1750","48:8:4","","","14","DDR3","64","","11.0","4.5","19.5","2× DisplayPort"
"NVS 315","GF119","40","PCI-Express ×16","1024","","","1800","48:8:4","","","14","GDDR3","64","","11.0","4.5","19.5","DMS-59"
"NVS 400","2× NV17","150","PCI","2× 64","220","220","343","2× 0:2:4:2","2× 0.44","2× 0.88","2× 11.0","DDR","2× 128","2× 5.328","","","","DMS-59"
"NVS 420","2×G98","65","PCI-Express ×1/×16","2× 256","550","1300","1400","2× 8:8:4","2× 2.2","2× 4.4","2× 11.2","GDDR3","2× 64","2× 31.2","10","3.3","40","through VHDCI to (4× DisplayPort or 4× DVI-D)"
"NVS 440","2×NV43","110","PCI-Express ×16","2× 128","","","","","","","","","","","","","31","2x DMS-59"
"NVS 510","GK107","28","PCI-Express ×16","2048","","","1800","192:16:8
(1 SMX)","","","28.5","GDDR3","128","","11.0","4.5","35","4× miniDisplayPort"
"Configuration","Model","Archi-
tecture","# of GPUs","Core clock
(MHz)","Shaders","Shaders","Memory","Memory","Memory","Memory","Memory","Processing Power (peak) 
 GFLOPS","Processing Power (peak) 
 GFLOPS","Processing Power (peak) 
 GFLOPS","Compute capability","TDP (watts)","Notes/Form factor","/!\ This cell is not defined /!\"
"Configuration","Model","Archi-
tecture","# of GPUs","Core clock
(MHz)","Thread Processors
(total)","Clock (MHz)","Bus type","Bus width
(bit)","Memory
(MB)","Clock (MHz)","Bandwidth
(total)
(GB/s)","Single Precision(SP) Total(MUL+ADD+SF)","Single Precision(SP) MAD(MUL+ADD)","Double Precision(DP) FMA","Compute capability","TDP (watts)","Notes/Form factor","/!\ This cell is not defined /!\"
"C870
GPU Computing Module","C870","G80","1","600","128","1350","GDDR3","384","1536","1600","76.8","518.4","345.6","0","1.0","170.9","Internal GPU 
 (Full-height card)","/!\ This cell is not defined /!\"
"D870
Deskside Computer","D870","G80","2","600","256","1350","GDDR3","384","2x1536","1600","153.6","2 x 518.4","2 x 345.6","0","1.0","520","Deskside External GPUs","/!\ This cell is not defined /!\"
"S870
GPU Computing Server","S870","G80","4","600","512","1350","GDDR3","384","4x1536","1600","307.2","4 x 518.4","4 x 345.6","0","1.0","","1U Rackmount External GPUs","/!\ This cell is not defined /!\"
"C1060
GPU Computing Module","C1060","GT200","1","602","240","1300","GDDR3","512","4096","1600","102.4","933.12","622.08","77.76","1.3","187.8","Internal GPU 
 (Full-height card)","/!\ This cell is not defined /!\"
"Quadro Plex Visual Computing System","2200 D2","GT200GL","2","648","2 x 240 (480)","1296","GDDR3","512","2 x 4096 (8192)","1600","2 x 102.4","2 x 933.12","2 x 622.08","2 x 77.76","1.3","","4 dual-link DVI
Deskside or 3U rackmount","/!\ This cell is not defined /!\"
"Quadro Plex Visual Computing System","2200 S4","GT200GL","4","648","4 x 240 (960)","1296","GDDR3","512","4 x 4096 (16384)","1600","4 x 102.4","4 x 933.12","4 x 622.08","4 x 77.76","1.3","","display readback Via PCI-Express Gen 2.0
1U server","/!\ This cell is not defined /!\"
"S1070
GPU Computing Server","S1070","GT200","4","602","4 x 240 (960)","1440/1296","GDDR3","512","4x4096","1538.4","4 x 98.5","4 x 1036.8","4 x 691.2","4 x 86.4","1.3","800","1U Rackmount External GPUs
connect via 2x PCIe (x8 or x16)","/!\ This cell is not defined /!\"
"S1075
GPU Computing Server","S1075","GT200","4","602","4 x 240 (960)","1500","GDDR3","512","4x4096","1600","4 x 102.4","4 x 1036.8","4 x 691.2","4 x 86.4","1.3","","1U Rackmount External GPUs
connect via 1x PCIe (x8 or x16)","/!\ This cell is not defined /!\"
"C2050
GPU Computing Module","C2050","GF100","1","575","448","1150","GDDR5","384","3072","3000","144","1288","1030.4","515.2","2.0","238","Internal GPU
(Full-height card)","/!\ This cell is not defined /!\"
"C2070
GPU Computing Module","C2070","GF100","1","575","448","1150","GDDR5","384","6144","3000","144","1288","1030.4","515.2","2.0","247","Full-height video card
IEEE 754-2008 FMA capabilities","/!\ This cell is not defined /!\"
"C2075
GPU Computing Module","C2075","GF100","1","575","448","1150","GDDR5","384","6144","3000","144","1288","1030.4","515.2","2.0","225","Full-height video card
IEEE 754-2008 FMA capabilities","/!\ This cell is not defined /!\"
"M2050
GPU Computing Module","M2050","GF100","1","575","448","1150","GDDR5","384","3072","3092","148.4","1288","1030.4","515.2","2.0","225","Computing Module 
IEEE 754-2008 FMA capabilities","/!\ This cell is not defined /!\"
"M2070/M2070Q
GPU Computing Module","M2070/M2070Q","GF100","1","575","448","1150","GDDR5","384","6144","3132","150.336","1288","1030.4","515.2","2.0","225","Computing Module
IEEE 754-2008 FMA capabilities","/!\ This cell is not defined /!\"
"M2090
GPU Computing Module","M2090","GF110","1","650","512","1300","GDDR5","384","6144","3700","177.4","1664","1331.2","665.6","2.0","250","Computing Module 
IEEE 754-2008 FMA capabilities","/!\ This cell is not defined /!\"
"S2050
GPU Computing Server","S2050","GF100","4","575","4 x 448 (1792)","1150","GDDR5","384","12288","3092","4 x 148.4 (593.6)","5152","4121.6","2060.8","2.0","900","1U Rack
IEEE 754-2008 FMA capabilities","/!\ This cell is not defined /!\"
"K10
GPU Computing Module","K10","GK104","2","745","2 x 1536 (3072)","745","GDDR5","2 x 256","2 x 4096","5000","2 x 160 (320)","5340","4577","190","3.0","250W","Internal GPU
(Full-height card)","/!\ This cell is not defined /!\"
"K20
GPU Computing Module","K20","GK110","1","705","2496 FP32, 832 FP64","705","GDDR5","320","5120","5200","208","4106","3519","1173","3.5","225W","Internal GPU
(Full-height card)","/!\ This cell is not defined /!\"
"K20X
GPU Computing Module","K20X","GK110","1","732","2688 FP32, 896 FP64","732","GDDR5","384","6144","5200","250","4591","3935","1312","3.5","235W","Internal GPU
(Full-height card)",""
"K40
GPU Computing Module","K40","GK110","1","745","2880 FP32, 960 FP64","745","GDDR5","384","12288","6000","288","5364","4291","1430","3.5","235W","Internal GPU
(Full-height card)",""
"Configuration","Model","Archi-
tecture","# of GPUs","Core clock
(MHz)","Shaders","Shaders","Memory","Memory","Memory","Memory","Memory","Processing Power (peak) 
 GFLOPS","Processing Power (peak) 
 GFLOPS","Processing Power (peak) 
 GFLOPS","Compute capability","TDP (watts)","Notes/Form factor","/!\ This cell is not defined /!\"
"Configuration","Model","Archi-
tecture","# of GPUs","Core clock
(MHz)","Thread Processors
(total)","Clock (MHz)","Bus type","Bus width
(bit)","Memory
(MB)","Clock (MHz)","Bandwidth
(total)
(GB/s)","Single Precision(SP) Total(MUL+ADD+SF)","Single Precision(SP) MAD(MUL+ADD)","Double Precision(DP) FMA","Compute capability","TDP (watts)","Notes/Form factor","/!\ This cell is not defined /!\"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power 
 GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 350M","G72GLM","90","PCIe 1.0 x16","256","450","450","900","3:4:4:2","0.9","1.8","14.4","GDDR3","128","","9.0c","2.1","15",""
"Quadro FX 360M","G86M","80","PCIe 1.0 x16","256","400","800","1200","16:8:4","1.6","3.2","9.6","DDR2","64","38.4","10.0","3.3","17",""
"Quadro FX 370M","G98M","65","PCIe 1.0 x16","256","550","1400","1200","8:4:4","2.2","2.2","9.6","GDDR3","64","33.6","10.0","3.3","20",""
"Quadro FX 380M","GT218M","40","PCIe 2.0 x16","512","625","1530","1600","16:8:4","2.5","5","12.8","GDDR3","64","73.44","10.1","3.3","25",""
"Quadro FX 560M","G73GLM","90","PCIe 1.0 x16","512","500","500","1200","5:12:12:8","4","6","19.2","GDDR3","128","","9.0c","2.1","35?",""
"Quadro FX 570M","G84M","80","PCIe 1.0 x16","512","475","950","1400","32:16:8","3.8","7.6","22.4","GDDR3","128","91.2","10.0","3.3","45",""
"Quadro FX 770M","G96M","65","PCIe 1.0 x16","512","500","1250","1600","32:16:8","4","8","25.6","GDDR3","128","25.6","10.0","3.3","35",""
"Quadro FX 880M","GT216M","40","PCIe 2.0 x16","1024","550","1210","1600","48:16:8","4.4","8.8","25.6","GDDR3","128","174.24","10.1","3.3","35",""
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power 
 GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 1500M","G71GLM","90","PCIe 1.0 x16","512","375","375","1000","8:24:24:16","6","9","32","GDDR3","256","","9.0c","2.1","45",""
"Quadro FX 2500M","G71GLM","90","PCIe 1.0 x16","512","500","500","1200","8:24:24:16","8","12","38.4","GDDR3","256","","9.0c","2.1","45",""
"Quadro FX 3500M","G71GLM","90","PCIe 1.0 x16","512","575","575","1200","8:24:24:16","9.2","13.8","38.4","GDDR3","256","","9.0c","2.1","45",""
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power 
 GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 1600M","G84M","80","PCIe 1.0 x16","512","625","1250","1600","32:16:8","5","10","25.6","GDDR3","128","120","10.0","3.3","50?",""
"Quadro FX 3600M","G92M","65","PCIe 1.0 x16","512","500","1250","1600","64:32:16
96:48:16","8
8","16
24","51.2","GDDR3","256","240
360","10.0","3.3","70","based on 8800M GTS/
8800M GTX"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power 
 GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 1700M","G96M","65","PCIe 1.0 x16","512","625","1550","1600","32:16:8","5","10","25.6","GDDR3","128","148.8","10.0","3.3","50",""
"Quadro FX 2700M","G94M","65","PCIe 1.0 x16","512","530","1325","1600","48:24:16","8.48","12.72","51.2","GDDR3","256","190.8","10.0","3.3","65",""
"Quadro FX 3700M","G92M","65","PCIe 1.0 x16","1024","550","1375","1600","128:64:16","8.8","35.2","51.2","GDDR3","256","528","10.0","3.3","75",""
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power 
 GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 1800M","GT215M","40","PCIe 2.0 x16","1024","450","1080","1600
2200","72:24:8","3.6","10.8","25.6
35.2","GDDR3
GDDR5","128","233.28","10.1","3.3","45",""
"Quadro FX 2800M","G92M","55","PCIe 2.0 x16","1024","500","1250","2000","96:48:16","8","16","64","GDDR3","256","360","10.0","3.3","75",""
"Quadro FX 3800M","G92M","55","PCIe 2.0 x16","1024","675","1688","2000","128:64:16","10.8","43.2","64","GDDR3","256","648.192","10.0","3.3","100",""
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power 
 GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single precision","DirectX","OpenGL","TDP (watts)","Notes"
